run,gen,nevals,partN,part,partError,best,bestError
0,0,16,15,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,17,16,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,18,17,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,19,18,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,20,19,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,21,20,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,22,21,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,23,22,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,24,23,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,25,24,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,26,25,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,27,26,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,28,27,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,29,28,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,30,29,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,31,30,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,32,31,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,33,32,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,34,33,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,35,34,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,36,35,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,37,36,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,38,37,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,39,38,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,40,39,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,41,40,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,42,41,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,43,42,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,44,43,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,45,44,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,46,45,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,47,46,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,48,47,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,49,48,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,0,50,49,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,51,0,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,52,1,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,53,2,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,54,3,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,55,4,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,56,5,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,57,6,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,58,7,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,59,8,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,60,9,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,61,10,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,62,11,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,63,12,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,64,13,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,65,14,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,66,15,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,67,16,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,68,17,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,69,18,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,70,19,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,71,20,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,72,21,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,73,22,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,74,23,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,75,24,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,76,25,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,77,26,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,78,27,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,79,28,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,80,29,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,81,30,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,82,31,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,83,32,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,84,33,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,85,34,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,86,35,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,87,36,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,88,37,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,89,38,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,90,39,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,91,40,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,92,41,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,93,42,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,94,43,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,95,44,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,96,45,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,97,46,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,98,47,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,99,48,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,1,100,49,"[6.888437030500963, -7.312715117751976, 9.120685437784989, -5.240707458162173, -5.279038205251309]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,2,101,0,"[4.569063491044135, -8.112589283388207, 4.120685437784989, -6.231132795605633, -5.6772174181656165]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,2,102,1,"[5.796603787927606, -4.503493311130174, 9.954360275142356, -5.278625686587542, -6.387545118427745]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,2,103,2,"[7.126909726125848, -10.157667424010887, 9.533567714116252, -2.721683079931673, -1.8592937393988844]",19.992411152831842,"[3.4442185152504816, -3.656357558875988, 4.560342718892494, -2.6203537290810863, -2.6395191026256546]",19.992411152831842
0,2,104,3,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,105,4,"[7.47727218738496, -9.403600936452204, 6.981644836883056, -4.881545860931272, -1.949117463785373]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,106,5,"[8.158469831021485, -8.917616664451737, 7.5235226926539625, -4.1334681663234605, -5.28784611713882]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,107,6,"[1.8884370305009632, -7.850150495444818, 8.426426564127482, -6.782776358902878, -2.3714456595238707]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,108,7,"[4.4621969812344595, -8.56333457167713, 7.614860676104795, -5.575957183528063, -5.099268900063052]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,109,8,"[8.24815161560828, -5.015366486858093, 7.332207311930421, -6.053801078988001, -2.0020439679394304]",19.992407145802396,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,110,9,"[2.246630057210826, -8.205314378545374, 6.023785694485227, -2.822493395021499, -5.5101122928111534]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,111,10,"[7.344748505577639, -9.483780195358282, 8.662534657901126, -3.8520077762333425, -5.721195891347904]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,112,11,"[4.790570661437002, -2.312715117751976, 9.689754489740093, -3.910230215223707, -2.54590032160712]",19.99235458827117,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,113,12,"[6.5108157173173264, -4.031155878676582, 4.120685437784989, -3.7672122006767697, -6.490377537679047]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
0,2,114,13,"[2.0989546813007447, -3.6956042111173817, 5.416611752941739, -5.407475270504327, -5.235483246617555]",19.992411152831842,"[8.382757723166772, -2.312715117751976, 4.120685437784989, -2.897434704073412, -2.9467491510450667]",19.992203571267343
